Run,PL,PF,Vr0,Kw_bar,Ta,Tb,k1_bar,K2,T1,T2,T3,T4,Fitness
1,0.89,0.94,1,0.5864,0.048725,0.035753,0.375,0.6558,0.0052752,0.0076666,0.013035,0.077994,8.00E+08
1,0.89,0.95,1,0.57257,0.01075,0.052777,0.10602,0.26278,0.050105,0.020199,0.042407,0.032504,8.00E+08
1,0.9,0.75,1,0.73396,0.013047,0.015074,0.31023,0.58464,0.1,0.047395,0.0086849,0.097417,8.00E+08
1,0.9,0.76,1,0.54297,0.057771,0.0029348,0.53577,0.83291,0.045109,0.022246,0.051106,0.088479,9.00E+08
1,0.9,0.77,1,0.15677,0.046405,0.091883,0.19718,0.79876,0.02748,0.080792,0.030993,0.084357,9.00E+08
1,0.9,0.78,1,0.23835,0.0566,0.05044,0.96351,0.70141,0.047279,0.041504,0.0055143,0.087656,9.00E+08
1,0.9,0.79,1,0.81254,0.032474,0.030668,0.20567,0.87502,0.087906,0.091444,0.0052827,0.047221,8.00E+08
1,0.9,0.8,1,0.63572,0.05336,0.026195,0.1,0.60173,0.076304,0.019285,0.0054107,0.067561,9.00E+08
1,0.9,0.81,1,0.56327,0.030411,0.015023,0.24416,0.75917,0.0049063,0.089108,0.016756,0.095576,9.00E+08
1,0.9,0.82,1,0.26872,0.021582,0.040037,0.4198,0.24685,0.076792,0.080106,0.020865,0.063208,8.00E+08
1,0.9,0.83,1,0.29928,0.039361,0.046662,0.52184,0.2069,0.029719,0.072407,0.071005,0.049526,8.00E+08
1,0.9,0.84,1,0.4435,0.1,0.1,0.28451,0.28437,0.073828,0.001,0.001,0.059043,8.00E+08
1,0.9,0.85,1,0.87991,0.029876,0.084858,0.24684,0.32495,0.062948,0.072515,0.034707,0.079809,8.00E+08
1,0.9,0.86,1,0.7196,0.06833,0.012273,0.1,0.65595,0.022041,0.032121,0.014555,0.08476,9.00E+08
1,0.9,0.87,1,0.5527,0.03094,0.084922,0.66699,0.34276,0.050186,0.06221,0.021628,0.046344,8.00E+08
1,0.9,0.88,1,0.12911,0.099809,0.075582,0.79175,0.7182,0.017755,0.044438,0.0099433,0.099296,9.00E+08
1,0.9,0.89,1,0.56732,0.075728,0.045847,0.3227,0.33952,0.033413,0.073269,0.054702,0.098936,8.00E+08
1,0.9,0.9,1,0.43001,0.067965,0.042594,0.56813,0.22745,0.062552,0.059534,0.037421,0.067662,8.00E+08
1,0.9,0.91,1,0.81109,0.08463,0.0015754,0.11999,0.27831,0.044986,0.066463,0.003593,0.089053,8.00E+08
1,0.9,0.92,1,0.35846,0.060114,0.082773,0.30668,0.1803,0.0044308,0.017029,0.039948,0.065084,8.00E+08
1,0.9,0.93,1,0.44011,0.097904,0.095872,0.33996,0.84865,0.092851,0.063152,0.029224,0.089385,8.00E+08
1,0.9,0.94,1,0.66689,0.064105,0.087567,0.43647,0.22922,0.0067236,0.0375,0.03183,0.038599,8.00E+08
1,0.9,0.95,1,0.29442,0.03131,0.074889,0.14207,0.15214,0.016141,0.03509,0.043301,0.053007,8.00E+08
1,0.8,0.75,1,0.24185,0.0045355,0.070899,0.38539,0.71173,0.050338,0.089199,0.035648,0.091802,9.00E+08
1,0.8,0.75,1,0.219,0.076335,0.047689,0.93868,0.79369,0.033332,0.068606,0.018356,0.099621,9.00E+08
1,0.8,0.76,1,0.5,0.00931,0.1,0.1,0.72222,0.059738,0.099325,0.03173,0.072989,9.00E+08
1,0.8,0.77,1,0.13452,0.066253,0.014427,0.98138,0.68318,0.073561,0.07771,0.001168,0.062494,9.00E+08
1,0.8,0.78,1,0.98723,0.1,0.053474,0.5,0.74508,0.026165,0.043059,0.001,0.088281,9.00E+08
1,0.8,0.79,1,0.60426,0.030888,0.022211,0.54242,0.7563,0.045269,0.026665,0.047963,0.1,9.00E+08
1,0.8,0.8,1,0.40275,0.052771,0.017602,0.3117,0.68344,0.066249,0.056489,0.0088125,0.061136,9.00E+08
1,0.8,0.81,1,0.55836,0.051743,0.090207,0.13518,0.6959,0.038774,0.051667,0.0043608,0.089034,9.00E+08
1,0.8,0.82,1,0.39349,0.061525,0.022109,0.32636,0.7498,0.080099,0.089292,0.0399,0.095178,9.00E+08
1,0.8,0.83,1,0.72861,0.035225,0.032356,0.66977,0.64166,0.0061616,0.027294,0.0014923,0.09448,9.00E+08
1,0.8,0.84,1,0.62068,0.018901,0.018783,0.22647,0.78176,0.1,0.069385,0.04331,0.1,9.00E+08
1,0.8,0.85,1,0.26528,0.041539,0.031011,0.4527,0.73044,0.019631,0.050118,0.015452,0.092768,9.00E+08
1,0.8,0.86,1,1,0.001,0.001,0.1,0.19063,0.010736,0.054877,0.1,0.099985,8.00E+08
1,0.8,0.87,1,0.52429,0.076314,0.027667,0.58226,0.13703,0.055716,0.085288,0.039378,0.070374,8.00E+08
1,0.8,0.88,1,0.89423,0.088975,0.011959,0.61088,0.78445,0.097284,0.0066731,0.0077908,0.096862,9.00E+08
1,0.8,0.89,1,0.96564,0.058247,0.0049063,0.18767,0.67925,0.051113,0.016923,0.011363,0.084033,9.00E+08
1,0.8,0.9,1,0.56613,0.034024,0.01644,0.41478,0.12463,0.048774,0.074267,0.074503,0.057229,8.00E+08
1,0.8,0.91,1,0.92501,0.023088,0.051939,0.67989,0.87235,0.019708,0.080917,0.0053736,0.095443,8.00E+08
1,0.8,0.92,1,0.40285,0.0058718,0.07201,0.66168,0.66499,0.053893,0.036017,0.020669,0.08271,8.00E+08
1,0.8,0.93,1,0.90203,0.0908,0.062185,0.19911,0.36802,0.014437,0.0077922,0.03387,0.09311,8.00E+08
1,0.8,0.94,1,0.91221,0.099902,0.030495,0.29125,0.21303,0.019905,0.053383,0.06232,0.04009,8.00E+08
1,0.8,0.95,1,0.59443,0.072284,0.033044,0.17342,0.15554,0.021314,0.034841,0.075222,0.050967,8.00E+08
1,0.81,0.75,1,0.37458,0.062621,0.029639,0.79329,0.64736,0.074649,0.001,0.0049063,0.1,9.00E+08
1,0.81,0.76,1,0.46035,0.092855,0.083601,0.13592,0.81853,0.023967,0.069406,0.018575,0.072279,9.00E+08
1,0.81,0.77,1,0.52264,0.05285,0.011525,0.6794,0.73083,0.056483,0.030655,0.03222,0.09986,9.00E+08
1,0.81,0.78,1,0.43082,0.083483,0.062049,0.82605,0.80695,0.01783,0.045482,0.0089828,0.072817,9.00E+08
1,0.81,0.79,1,0.40987,0.073325,0.0018156,0.26853,0.75887,0.078525,0.058001,0.0016417,0.063013,9.00E+08
1,0.81,0.8,1,0.93702,0.019035,0.040576,0.13614,0.64579,0.084625,0.052554,0.0038942,0.057651,9.00E+08
1,0.81,0.81,1,0.20658,0.001,0.021566,0.1,0.18731,0.071241,0.096295,0.1,0.096144,8.00E+08
1,0.81,0.82,1,0.42105,0.010914,0.084652,0.66224,0.65144,0.084017,0.078755,0.0052609,0.07342,9.00E+08
1,0.81,0.83,1,0.32285,0.0046256,0.017468,0.67884,0.7809,0.066651,0.086365,0.0016496,0.058463,9.00E+08
1,0.81,0.84,1,0.12334,0.033642,0.066631,0.1,0.67187,0.086366,0.097793,0.016625,0.080492,9.00E+08
1,0.81,0.85,1,0.13152,0.020052,0.034207,0.23541,0.65514,0.071445,0.027131,0.005396,0.088873,9.00E+08
1,0.81,0.86,1,0.43031,0.091504,0.026702,0.27081,0.18154,0.071181,0.094073,0.068426,0.052298,8.00E+08
1,0.81,0.87,1,0.81549,0.078164,0.09937,0.48551,0.67535,0.001,0.025237,0.010322,0.080668,9.00E+08
1,0.81,0.88,1,0.47711,0.037142,0.08791,0.27704,0.73875,0.014305,0.0043772,0.0089785,0.098761,9.00E+08
1,0.81,0.89,1,0.20144,0.082154,0.05009,0.24172,0.62221,0.034406,0.1,0.0060986,0.05087,8.00E+08
1,0.81,0.9,1,0.65008,0.055748,0.0090196,0.48765,0.21036,0.027909,0.062485,0.029324,0.020103,8.00E+08
1,0.81,0.91,1,0.24444,0.098781,0.091624,0.34915,0.7261,0.021303,0.08642,0.020842,0.099031,9.00E+08
1,0.81,0.92,1,0.42324,0.010473,0.030494,0.1,0.225,0.046245,0.094401,0.094209,0.089334,8.00E+08
1,0.81,0.93,1,0.1,0.024751,0.073584,0.38246,0.81059,0.0019766,0.050583,0.011632,0.095165,8.00E+08
1,0.81,0.94,1,0.50093,0.0089972,0.1,0.2231,0.1,0.014989,0.03944,0.091456,0.082956,8.00E+08
1,0.81,0.95,1,0.16739,0.051433,0.039887,0.2429,0.328,0.021823,0.073638,0.022029,0.063878,8.00E+08
1,0.82,0.75,1,0.87185,0.001,0.072168,0.59755,0.77176,0.1,0.0049371,0.012988,0.1,9.00E+08
1,0.82,0.76,1,0.11518,0.06652,0.08423,0.26596,0.67409,0.040338,0.029446,0.02981,0.093436,9.00E+08
1,0.82,0.77,1,0.23726,0.073102,0.037496,0.18765,0.6977,0.079198,0.042747,0.02231,0.09073,9.00E+08
1,0.82,0.78,1,0.65328,0.062718,0.089003,0.26861,0.76782,0.07975,0.045859,0.0023367,0.038954,9.00E+08
1,0.82,0.79,1,0.45636,0.063727,0.044117,0.13253,0.78991,0.019836,0.062956,0.0085754,0.097683,9.00E+08
1,0.82,0.8,1,0.73689,0.081955,0.01497,0.48607,0.17031,0.0048414,0.064375,0.035204,0.081829,8.00E+08
1,0.82,0.81,1,0.84508,0.06743,0.061827,0.75609,0.75864,0.004306,0.028202,0.020568,0.067548,9.00E+08
1,0.82,0.82,1,0.1,0.019919,0.1,0.1,0.73621,0.078818,0.001,0.001,0.062595,9.00E+08
1,0.82,0.83,1,0.39268,0.01052,0.029253,0.35458,0.13593,0.045235,0.086332,0.018154,0.041878,8.00E+08
1,0.82,0.84,1,0.55803,0.035118,0.0049406,0.39084,0.84673,0.092629,0.06898,0.057625,0.083982,8.00E+08
1,0.82,0.85,1,0.1457,0.052753,0.01928,0.61083,0.11587,0.0046632,0.030736,0.018023,0.0059484,8.00E+08
1,0.82,0.86,1,0.18485,0.032482,0.050395,0.53066,0.10549,0.096806,0.070401,0.059343,0.045179,8.00E+08
1,0.82,0.87,1,0.12507,0.092496,0.021632,0.12014,0.33285,0.09692,0.093552,0.057706,0.086702,8.00E+08
1,0.82,0.88,1,0.41299,0.08998,0.093501,0.20456,0.67077,0.04089,0.024824,0.017955,0.057009,8.00E+08
1,0.82,0.89,1,0.84755,0.069076,0.06939,0.96661,0.731,0.017351,0.1,0.019888,0.084842,9.00E+08
1,0.82,0.9,1,0.63443,0.076801,0.077105,0.71767,0.35088,0.060912,0.025784,0.022143,0.065818,8.00E+08
1,0.82,0.91,1,0.32415,0.02211,0.02411,0.31723,0.22822,0.014042,0.069665,0.016625,0.04882,8.00E+08
1,0.82,0.92,1,0.26994,0.06389,0.023418,0.67017,0.3422,0.05284,0.0063989,0.001481,0.084638,8.00E+08
1,0.82,0.93,1,0.38082,0.067098,0.09497,0.93043,0.10024,0.001,0.058441,0.08827,0.074924,8.00E+08
1,0.82,0.94,1,0.8372,0.01023,0.052402,0.50299,0.289,0.0059444,0.040855,0.045757,0.073734,8.00E+08
1,0.82,0.95,1,0.59103,0.0062477,0.08006,0.80955,0.24312,0.018505,0.068884,0.043785,0.036042,8.00E+08
1,0.83,0.75,1,0.22325,0.064666,0.090083,0.58028,0.17804,0.032092,0.079161,0.029186,0.043646,8.00E+08
1,0.83,0.76,1,0.66618,0.001,0.1,0.10026,0.30411,0.011159,0.046022,0.018084,0.038181,8.00E+08
1,0.83,0.77,1,0.12246,0.023461,0.063017,0.57948,0.75398,0.02514,0.072154,0.016406,0.051854,9.00E+08
1,0.83,0.78,1,0.66339,0.064449,0.06239,0.91892,0.10537,0.096075,0.0044694,0.018615,0.033162,8.00E+08
1,0.83,0.79,1,0.87126,0.050921,0.017644,0.44046,0.72837,0.030177,0.049569,0.0086417,0.056982,9.00E+08
1,0.83,0.8,1,0.40051,0.001,0.001,0.1,0.10391,0.001,0.059478,0.001,0.1,8.00E+08
1,0.83,0.81,1,0.36969,0.092659,0.0080531,0.65846,0.30411,0.016536,0.064253,0.050337,0.07697,8.00E+08
1,0.83,0.82,1,0.87362,0.033229,0.099139,0.44499,0.76999,0.018284,0.071288,0.02147,0.093512,9.00E+08
1,0.83,0.83,1,0.25125,0.016743,0.091432,0.58522,0.77308,0.007443,0.076486,0.016625,0.08843,9.00E+08
1,0.83,0.84,1,0.6,0.088105,0.082789,0.35,0.35,0.001,0.019715,0.001,0.1,8.00E+08
1,0.83,0.85,1,0.57762,0.011232,0.047521,0.18167,0.18112,0.056857,0.090168,0.088539,0.087021,8.00E+08
1,0.83,0.86,1,0.45528,0.085541,0.082988,0.65671,0.15933,0.09796,0.090396,0.027004,0.014342,8.00E+08
1,0.83,0.87,1,0.4021,0.010879,0.054769,0.23528,0.45013,0.03708,0.0035576,0.0042159,0.080084,8.00E+08
1,0.83,0.88,1,0.51758,0.034574,0.040207,0.51729,0.73477,0.031856,0.057278,0.030996,0.094497,9.00E+08
1,0.83,0.89,1,0.18355,0.070904,0.017775,0.44629,0.76138,0.099848,0.027252,0.00581,0.092678,9.00E+08
1,0.83,0.9,1,0.65121,0.1,0.0092567,0.1,0.66752,0.059321,0.001,0.001,0.087409,9.00E+08
1,0.83,0.91,1,0.11563,0.001,0.087513,0.1,0.1,0.0099762,0.1,0.1,0.066952,8.00E+08
1,0.83,0.92,1,0.11293,0.1,0.001,0.1,0.1,0.084062,0.087411,0.1,0.02232,8.00E+08
1,0.83,0.93,1,0.26719,0.086582,0.069204,0.25525,0.32698,0.022736,0.034063,0.042653,0.090819,8.00E+08
1,0.83,0.94,1,0.78432,0.096094,0.022285,0.70111,0.71721,0.055688,0.08712,0.0095019,0.1,9.00E+08
1,0.83,0.95,1,0.29543,0.075556,0.022241,0.57432,0.39376,0.054166,0.067527,0.032719,0.079901,8.00E+08
1,0.84,0.75,1,0.94667,0.029936,0.084215,0.23585,0.85014,0.054341,0.033832,0.042577,0.085737,9.00E+08
1,0.84,0.76,1,0.17575,0.064099,0.001,0.15024,0.7281,0.083011,0.07789,0.001,0.1,9.00E+08
1,0.84,0.77,1,0.18066,0.014411,0.063174,0.47486,0.74996,0.091083,0.0015161,0.032714,0.088607,9.00E+08
1,0.84,0.78,1,0.98468,0.015991,0.011686,0.85967,0.76507,0.013043,0.077866,0.044503,0.099268,9.00E+08
1,0.84,0.79,1,0.54427,0.001,0.093191,0.13539,0.18984,0.1,0.070044,0.001,0.001,8.00E+08
1,0.84,0.8,1,0.35586,0.038228,0.091686,0.23739,0.27412,0.09223,0.016925,0.064369,0.076246,8.00E+08
1,0.84,0.81,1,0.26342,0.044118,0.030627,0.65653,0.33273,0.02835,0.088082,0.051251,0.076873,8.00E+08
1,0.84,0.82,1,0.35232,0.065205,0.035243,0.21439,0.11007,0.0067001,0.1,0.1,0.088836,8.00E+08
1,0.84,0.83,1,0.35416,0.047198,0.040255,0.71919,0.16293,0.04106,0.083192,0.065174,0.047076,8.00E+08
1,0.84,0.84,1,0.15254,0.04231,0.011092,0.43645,0.75395,0.048987,0.087597,0.015606,0.057176,9.00E+08
1,0.84,0.85,1,0.38094,0.032721,0.001,0.4366,0.75244,0.022448,0.033047,0.001,0.1,9.00E+08
1,0.84,0.86,1,0.37794,0.038678,0.040551,0.46867,0.23262,0.001,0.088914,0.059337,0.094109,8.00E+08
1,0.84,0.87,1,0.48595,0.079251,0.024285,0.11962,0.33933,0.074624,0.015175,0.013499,0.068959,8.00E+08
1,0.84,0.88,1,0.3642,0.058548,0.09495,0.1625,0.77625,0.023593,0.024279,0.0022543,0.073506,9.00E+08
1,0.84,0.89,1,0.68098,0.011736,0.071971,0.16771,0.23086,0.07854,0.096125,0.090486,0.087184,8.00E+08
1,0.84,0.9,1,0.77037,0.096042,0.0044225,0.96644,0.74509,0.055783,0.092227,0.025407,0.093822,9.00E+08
1,0.84,0.91,1,0.44995,0.039279,0.066328,0.78144,0.42808,0.035964,0.058758,0.039295,0.092005,8.00E+08
1,0.84,0.92,1,0.1,0.079564,0.024356,0.59101,0.74708,0.040699,0.051631,0.021262,0.1,9.00E+08
1,0.84,0.93,1,0.8002,0.016138,0.042323,0.15918,0.42612,0.0062608,0.073579,0.015254,0.095522,8.00E+08
1,0.84,0.94,1,0.46478,0.087425,0.0076182,0.60714,0.23431,0.011973,0.095749,0.058815,0.068187,8.00E+08
1,0.84,0.95,1,0.34133,0.079788,0.0093987,0.38198,0.20425,0.037115,0.098803,0.078986,0.062367,8.00E+08
1,0.85,0.75,1,0.18016,0.055317,0.021627,0.88649,0.75,0.068104,0.097085,0.014796,0.098145,9.00E+08
1,0.85,0.76,1,0.61906,0.077079,0.079322,0.48303,0.40764,0.0041574,0.082688,0.038785,0.099713,8.00E+08
1,0.85,0.77,1,0.56561,0.0024279,0.019211,0.78284,0.76188,0.021776,0.070659,0.022926,0.072355,9.00E+08
1,0.85,0.78,1,0.41139,0.047097,0.097248,0.80617,0.66953,0.025393,0.036643,0.022354,0.072486,9.00E+08
1,0.85,0.79,1,0.28379,0.022701,0.073172,0.67046,0.17283,0.027447,0.028113,0.02955,0.058647,8.00E+08
1,0.85,0.8,1,0.98518,0.056912,0.099766,0.49381,0.71507,0.034651,0.096563,0.025537,0.087688,9.00E+08
1,0.85,0.81,1,0.80738,0.029326,0.085654,0.96002,0.71621,0.04062,0.018326,0.0021311,0.049666,9.00E+08
1,0.85,0.82,1,0.61609,0.034558,0.080037,0.26609,0.70721,0.059499,0.073507,0.001,0.091725,9.00E+08
1,0.85,0.83,1,0.60843,0.08495,0.010897,0.54484,0.7866,0.0040192,0.028391,0.047212,0.089854,9.00E+08
1,0.85,0.84,1,0.83942,0.086683,0.065188,0.20153,0.76679,0.079492,0.027599,0.018326,0.083799,9.00E+08
1,0.85,0.85,1,0.26766,0.040749,0.054876,0.17592,0.24574,0.071984,0.1,0.039517,0.050374,8.00E+08
1,0.85,0.86,1,0.38673,0.045298,0.010352,0.61787,0.75671,0.001,0.0635,0.021169,0.1,9.00E+08
1,0.85,0.87,1,0.75,0.070542,0.1,0.1,0.13481,0.001,0.0052966,0.1,0.088887,8.00E+08
1,0.85,0.88,1,0.84572,0.043405,0.0058811,0.15702,0.68989,0.077982,0.098741,0.0076713,0.082059,9.00E+08
1,0.85,0.89,1,0.29777,0.070324,0.030785,0.69027,0.68582,0.035124,0.075761,0.0070823,0.09394,9.00E+08
1,0.85,0.9,1,0.1,0.098339,0.006026,0.10078,0.7659,0.021866,0.068485,0.032819,0.095329,9.00E+08
1,0.85,0.91,1,0.9767,0.039267,0.041509,0.51726,0.88105,0.0020508,0.075785,0.0044214,0.088693,8.00E+08
1,0.85,0.92,1,0.55258,0.0078795,0.026958,0.15582,0.71703,0.0079893,0.070938,0.0043374,0.070046,9.00E+08
1,0.85,0.93,1,0.85765,0.069213,0.03814,1,0.17111,0.066905,0.069183,0.046414,0.018701,8.00E+08
1,0.85,0.94,1,0.12784,0.055504,0.048372,0.1,0.24361,0.003982,0.059698,0.024231,0.068642,8.00E+08
1,0.85,0.95,1,0.92183,0.001,0.001,0.1,0.1,0.1,0.0019129,0.013406,0.1,8.00E+08
1,0.86,0.75,1,0.73572,0.079101,0.061654,0.90339,0.8413,0.015527,0.075101,0.033079,0.060633,9.00E+08
1,0.86,0.76,1,0.41457,0.058515,0.03949,0.2891,0.84536,0.037783,0.071937,0.020007,0.0993,9.00E+08
1,0.86,0.77,1,0.19834,0.087188,0.0048157,0.24838,0.75601,0.086857,0.063179,0.026672,0.065031,9.00E+08
1,0.86,0.78,1,0.19952,0.067395,0.0053662,0.80244,0.67971,0.074493,0.015423,0.031898,0.098411,9.00E+08
1,0.86,0.79,1,0.53897,0.001,0.1,0.11563,0.69688,0.04564,0.073981,0.0070645,0.1,9.00E+08
1,0.86,0.8,1,0.86243,0.063522,0.072806,0.41645,0.44794,0.084114,0.061501,0.029182,0.096966,8.00E+08
1,0.86,0.81,1,0.90309,0.084356,0.008105,0.83863,0.66859,0.1,0.0090729,0.01243,0.055948,9.00E+08
1,0.86,0.82,1,0.33068,0.063916,0.079143,0.41579,0.20097,0.001,0.06331,0.049342,0.0375,8.00E+08
1,0.86,0.83,1,0.78916,0.043511,0.031164,0.43144,0.74376,0.040906,0.054018,0.037632,0.08502,9.00E+08
1,0.86,0.84,1,0.46029,0.069863,0.052979,0.48412,0.14179,0.080786,0.090299,0.082766,0.058242,8.00E+08
1,0.86,0.85,1,0.67364,0.018226,0.024021,0.37405,0.85604,0.047085,0.028602,0.032654,0.090696,8.00E+08
1,0.86,0.86,1,0.1,0.029819,0.033088,0.89138,0.76537,0.0059189,0.02779,0.026196,0.077522,9.00E+08
1,0.86,0.87,1,0.77983,0.036107,0.031095,0.40311,0.71288,0.048218,0.053941,0.014377,0.079458,9.00E+08
1,0.86,0.88,1,0.54244,0.045142,0.044815,0.25841,0.21926,0.066763,0.088154,0.063161,0.05505,8.00E+08
1,0.86,0.89,1,0.53257,0.025665,0.0058453,0.29837,0.4782,0.030922,0.052013,0.0063204,0.092436,8.00E+08
1,0.86,0.9,1,0.72593,0.028634,0.0025094,0.78857,0.16133,0.0018024,0.074197,0.088062,0.084747,8.00E+08
1,0.86,0.91,1,0.35823,0.072962,0.040946,0.28689,0.33997,0.07224,0.092863,0.057194,0.091067,8.00E+08
1,0.86,0.92,1,0.31327,0.060154,0.057546,0.85555,0.26295,0.043545,0.095242,0.03487,0.05891,8.00E+08
1,0.86,0.93,1,0.1748,0.066043,0.012075,0.19025,0.7808,0.037068,0.076787,0.015083,0.085019,8.00E+08
1,0.86,0.94,1,0.70708,0.044988,0.016152,0.58413,0.29343,0.005023,0.099801,0.061311,0.069729,8.00E+08
1,0.86,0.95,1,0.42027,0.024815,0.1,0.67745,0.31421,0.001,0.022847,0.06135,0.1,8.00E+08
1,0.87,0.75,1,1,0.065404,0.025932,0.1,0.1,0.030384,0.1,0.0015267,0.024818,8.00E+08
1,0.87,0.76,1,0.98412,0.075924,0.024971,0.61133,0.76877,0.010395,0.001,0.052399,0.1,9.00E+08
1,0.87,0.77,1,0.7386,0.0067123,0.04967,1,0.81386,0.040608,0.046633,0.001,0.097259,9.00E+08
1,0.87,0.78,1,0.91786,0.073203,0.086456,0.1,0.77346,0.087614,0.034803,0.038077,0.1,9.00E+08
1,0.87,0.79,1,0.76898,0.089297,0.001,0.35,0.83416,0.084375,0.1,0.030061,0.0777,9.00E+08
1,0.87,0.8,1,0.51214,0.074227,0.098415,0.44997,0.6877,0.018973,0.035464,0.017711,0.063019,9.00E+08
1,0.87,0.81,1,0.58854,0.025711,0.016655,0.67569,0.58497,0.090917,0.096037,0.001,0.05901,8.00E+08
1,0.87,0.82,1,0.30647,0.1,0.001,0.3735,0.68782,0.1,0.1,0.001,0.1,9.00E+08
1,0.87,0.83,1,0.43237,0.1,0.012537,0.93115,0.80768,0.0093348,0.053921,0.056554,0.094764,9.00E+08
1,0.87,0.84,1,0.78348,0.08164,0.084046,0.48951,0.65998,0.070243,0.08738,0.0067177,0.071599,9.00E+08
1,0.87,0.85,1,0.78636,0.044475,0.088375,0.93943,0.72323,0.083202,0.034152,0.027855,0.085532,9.00E+08
1,0.87,0.86,1,0.1121,0.053509,0.098312,0.9365,0.69245,0.037052,0.020258,0.015097,0.095821,9.00E+08
1,0.87,0.87,1,0.27689,0.056336,0.05208,0.80269,0.82026,0.018209,0.013631,0.03592,0.1,8.00E+08
1,0.87,0.88,1,0.9987,0.067589,0.047785,0.14233,0.45887,0.047808,0.094896,0.012189,0.1,8.00E+08
1,0.87,0.89,1,0.90547,0.030315,0.04172,0.17716,0.74961,0.093405,0.088757,0.001286,0.075923,9.00E+08
1,0.87,0.9,1,0.41861,0.0010354,0.033068,0.11255,0.22095,0.040908,0.088536,0.067039,0.048787,8.00E+08
1,0.87,0.91,1,0.60805,0.1,0.001,0.48064,0.10391,0.001,0.056828,0.0635,0.051953,8.00E+08
1,0.87,0.92,1,0.27786,0.1,0.001,0.1,0.1,0.001,0.1,0.041295,0.042365,8.00E+08
1,0.87,0.93,1,0.35172,0.014313,0.07197,0.24553,0.22493,0.0068685,0.013688,0.1,0.076965,8.00E+08
1,0.87,0.94,1,0.36928,0.08214,0.062468,0.14994,0.18948,0.022661,0.054118,0.02867,0.048044,8.00E+08
1,0.87,0.95,1,0.53053,0.053506,0.0025424,0.96741,0.27235,0.0037694,0.075419,0.026768,0.030258,8.00E+08
1,0.88,0.75,1,0.6851,0.07782,0.086165,0.48787,0.1272,0.017658,0.086706,0.044279,0.064036,8.00E+08
1,0.88,0.76,1,0.8133,0.077826,0.090978,0.74565,0.85979,0.048274,0.035917,0.0062152,0.095058,8.00E+08
1,0.88,0.77,1,0.48842,0.068444,0.022996,0.25238,0.70271,0.080966,0.097982,0.030573,0.1,9.00E+08
1,0.88,0.78,1,0.83721,0.001,0.065627,0.47993,0.81944,0.024336,0.001,0.0076454,0.077544,9.00E+08
1,0.88,0.79,1,0.11826,0.0060235,0.08811,0.98613,0.7265,0.091314,0.020805,0.021574,0.088539,9.00E+08
1,0.88,0.8,1,0.57138,0.027353,0.047792,0.55554,0.32036,0.092395,0.090759,0.038367,0.064927,8.00E+08
1,0.88,0.81,1,0.87069,0.019319,0.052852,0.95929,0.47896,0.047466,0.081989,0.011209,0.097162,8.00E+08
1,0.88,0.82,1,0.13223,0.082572,0.097882,0.59614,0.67886,0.068276,0.070038,0.01903,0.07309,9.00E+08
1,0.88,0.83,1,0.1,0.042916,0.0046954,0.14544,0.1,0.055386,0.008319,0.0082499,0.001,8.00E+08
1,0.88,0.84,1,0.20129,0.0070705,0.0017541,0.91386,0.38195,0.045082,0.1,0.024236,0.051942,8.00E+08
1,0.88,0.85,1,0.36456,0.051689,0.027413,0.20884,0.74635,0.0091287,0.056837,0.0050329,0.091782,9.00E+08
1,0.88,0.86,1,0.1,0.034524,0.1,0.82717,0.1,0.0635,0.1,0.082008,0.061242,8.00E+08
1,0.88,0.87,1,0.56073,0.031873,0.1,0.35,0.33634,0.079928,0.001,0.001,0.058739,8.00E+08
1,0.88,0.88,1,0.70794,0.010297,0.056469,0.14618,0.695,0.017295,0.058052,0.0069668,0.073409,9.00E+08
1,0.88,0.89,1,0.57626,0.028339,0.058608,0.81768,0.75735,0.039126,0.09255,0.0047339,0.040904,8.00E+08
1,0.88,0.9,1,0.66588,0.054168,0.017472,0.48973,0.30335,0.018996,0.060804,0.078358,0.094435,8.00E+08
1,0.88,0.91,1,0.1,0.001,0.1,0.74313,0.23443,0.1,0.1,0.0098235,0.0375,8.00E+08
1,0.88,0.92,1,0.22737,0.077825,0.023008,0.91277,0.66459,0.040388,0.021048,0.0034698,0.097467,9.00E+08
1,0.88,0.93,1,0.38951,0.087122,0.01692,0.31969,0.2848,0.0076374,0.035885,0.042571,0.072308,8.00E+08
1,0.88,0.94,1,0.1,0.1,0.0049063,0.1,0.1,0.001,0.1,0.001,0.001,8.00E+08
1,0.88,0.95,1,0.23706,0.037385,0.020336,0.1499,0.85668,0.0014507,0.037298,0.022251,0.089468,8.00E+08
1,0.89,0.75,1,0.26812,0.013432,0.056694,0.73575,0.6609,0.084349,0.016739,0.0046834,0.045917,9.00E+08
1,0.89,0.76,1,0.36595,0.0222,0.0030656,0.488,0.82731,0.017132,0.0375,0.029152,0.1,9.00E+08
1,0.89,0.77,1,0.35,0.056746,0.06287,0.89045,0.64256,0.056528,0.0069736,0.0072935,0.089842,9.00E+08
1,0.89,0.78,1,0.46511,0.011678,0.014409,0.55512,0.12378,0.019693,0.02518,0.012973,0.0099904,8.00E+08
1,0.89,0.79,1,0.19897,0.081307,0.031944,0.23583,0.61958,0.021745,0.098353,0.0037429,0.052306,9.00E+08
1,0.89,0.8,1,0.81856,0.070701,0.043077,0.58858,0.24038,0.053376,0.020088,0.010807,0.0093418,8.00E+08
